frame_idx,timestamp,capture_ms,yolov8_ms,yoloworld_ms,annotate_ms
4644,2026-06-02T17:16:24,48.045,47.862,117.412,7.396
4645,2026-06-02T17:16:24,68.021,64.784,126.957,6.281
4646,2026-06-02T17:16:24,52.153,51.472,119.264,6.759
4647,2026-06-02T17:16:25,62.638,50.913,120.031,6.296
4648,2026-06-02T17:16:25,8.660,54.284,115.611,5.311
4649,2026-06-02T17:16:25,3.178,53.260,120.835,9.346
4650,2026-06-02T17:16:25,68.531,55.484,117.235,6.182
4651,2026-06-02T17:16:25,62.812,77.638,122.038,6.519
4652,2026-06-02T17:16:26,3.211,52.714,115.175,5.818
4653,2026-06-02T17:16:26,3.214,49.143,118.453,6.324
4654,2026-06-02T17:16:26,6.697,53.498,127.886,8.056
4655,2026-06-02T17:16:26,2.948,50.558,117.205,5.844
4656,2026-06-02T17:16:26,3.125,58.410,130.465,7.281
4657,2026-06-02T17:16:27,5.864,75.280,119.471,5.930
4658,2026-06-02T17:16:27,14.334,49.643,123.995,5.934
4659,2026-06-02T17:16:27,3.162,53.498,117.081,7.196
4660,2026-06-02T17:16:27,63.597,51.555,124.244,5.441
4661,2026-06-02T17:16:27,21.520,52.110,127.565,7.607
4662,2026-06-02T17:16:27,11.177,59.870,129.447,6.529
4663,2026-06-02T17:16:28,41.042,48.062,121.913,6.172
4664,2026-06-02T17:16:28,42.525,70.279,126.946,6.447
4665,2026-06-02T17:16:28,3.034,49.019,126.072,6.197
4666,2026-06-02T17:16:28,3.290,49.970,116.759,4.975
4667,2026-06-02T17:16:28,52.491,51.510,115.715,5.426
4668,2026-06-02T17:16:29,71.074,60.294,124.772,4.969
4669,2026-06-02T17:16:29,50.012,48.100,118.692,5.537
4670,2026-06-02T17:16:29,3.512,46.191,136.923,6.507
4671,2026-06-02T17:16:29,207.645,64.259,121.710,5.275
4672,2026-06-02T17:16:29,70.261,49.324,115.157,5.632
4673,2026-06-02T17:16:30,12.591,57.073,130.785,6.322
4674,2026-06-02T17:16:30,3.038,45.787,126.265,6.536
4675,2026-06-02T17:16:30,68.164,51.111,119.061,5.803
4676,2026-06-02T17:16:30,63.446,47.719,125.312,6.415
4677,2026-06-02T17:16:30,3.436,59.106,126.826,5.807
4678,2026-06-02T17:16:30,65.235,59.857,122.656,6.093
4679,2026-06-02T17:16:31,21.834,64.083,112.116,7.034
4680,2026-06-02T17:16:31,37.665,51.920,121.434,7.321
4681,2026-06-02T17:16:31,3.885,44.950,114.398,5.824
4682,2026-06-02T17:16:31,270.400,51.628,120.683,5.629
4683,2026-06-02T17:16:31,60.888,53.228,121.534,5.130
4684,2026-06-02T17:16:32,3.603,65.564,116.599,5.435
4685,2026-06-02T17:16:32,65.850,64.331,120.450,6.670
4686,2026-06-02T17:16:32,71.196,49.719,114.439,6.851
4687,2026-06-02T17:16:32,3.153,55.097,109.535,7.234
4688,2026-06-02T17:16:32,10.672,51.906,110.551,6.773
4689,2026-06-02T17:16:33,67.428,50.287,116.588,6.985
4690,2026-06-02T17:16:33,26.898,57.434,116.080,5.795
4691,2026-06-02T17:16:33,6.220,55.628,120.567,7.129
4692,2026-06-02T17:16:33,60.848,60.350,117.369,7.363
4693,2026-06-02T17:16:33,45.138,54.211,116.790,7.576
4694,2026-06-02T17:16:33,20.586,56.139,121.999,7.261
4695,2026-06-02T17:16:34,3.854,49.449,136.789,6.989
4696,2026-06-02T17:16:34,12.238,42.878,117.263,7.176
4697,2026-06-02T17:16:34,35.860,47.353,114.017,6.881
4698,2026-06-02T17:16:34,3.196,52.108,115.872,6.362
4699,2026-06-02T17:16:34,35.798,59.059,128.255,7.048
4700,2026-06-02T17:16:35,23.942,53.207,118.179,7.052
4701,2026-06-02T17:16:35,2.912,64.663,111.995,7.908
4702,2026-06-02T17:16:35,74.863,45.524,120.565,6.368
4703,2026-06-02T17:16:35,69.160,54.587,120.498,6.246
4704,2026-06-02T17:16:35,11.364,48.324,129.717,7.588
4705,2026-06-02T17:16:36,67.039,49.857,113.593,6.457
4706,2026-06-02T17:16:36,62.115,80.817,127.160,6.127
4707,2026-06-02T17:16:36,3.419,41.589,119.500,6.174
4708,2026-06-02T17:16:36,383.953,55.094,117.833,7.502
4709,2026-06-02T17:16:36,28.309,45.127,112.764,7.136
4710,2026-06-02T17:16:37,16.864,48.290,116.065,6.427
4711,2026-06-02T17:16:37,3.340,56.621,123.595,6.291
4712,2026-06-02T17:16:37,262.222,44.838,133.573,7.596
4713,2026-06-02T17:16:37,3.197,65.037,117.770,5.945
4714,2026-06-02T17:16:37,3.025,47.335,119.714,6.828
4715,2026-06-02T17:16:38,3.218,48.281,119.015,7.206
4716,2026-06-02T17:16:38,330.878,51.832,119.002,6.797
4717,2026-06-02T17:16:38,4.377,54.159,128.035,5.948
4718,2026-06-02T17:16:38,3.575,45.151,116.461,5.698
4719,2026-06-02T17:16:38,131.105,78.562,118.295,6.310
4720,2026-06-02T17:16:39,44.623,47.707,122.888,6.355
4721,2026-06-02T17:16:39,3.158,44.715,122.673,6.316
4722,2026-06-02T17:16:39,4.047,58.584,120.116,5.005
4723,2026-06-02T17:16:39,66.333,55.031,120.306,6.340
4724,2026-06-02T17:16:39,3.331,53.172,123.326,5.675
4725,2026-06-02T17:16:40,21.300,47.129,117.235,5.957
4726,2026-06-02T17:16:40,4.141,64.329,123.972,6.285
4727,2026-06-02T17:16:40,73.797,44.289,119.762,5.576
4728,2026-06-02T17:16:40,99.111,49.066,115.965,6.198
4729,2026-06-02T17:16:40,233.583,53.715,114.697,6.065
4730,2026-06-02T17:16:40,3.124,46.966,120.542,5.520
4731,2026-06-02T17:16:41,42.968,47.547,121.588,6.309
4732,2026-06-02T17:16:41,134.582,51.827,124.927,5.933
4733,2026-06-02T17:16:41,3.373,79.539,135.437,6.559
4734,2026-06-02T17:16:41,12.071,48.393,113.025,7.842
4735,2026-06-02T17:16:41,5.116,54.978,120.888,5.943
4736,2026-06-02T17:16:42,3.104,56.425,117.636,6.000
4737,2026-06-02T17:16:42,3.031,48.761,115.497,6.323
4738,2026-06-02T17:16:42,2.990,59.244,129.334,5.913
4739,2026-06-02T17:16:42,3.084,58.114,122.318,7.536
4740,2026-06-02T17:16:42,2.981,47.622,125.927,6.912
4741,2026-06-02T17:16:42,49.371,54.876,112.597,5.504
4742,2026-06-02T17:16:46,4055.878,62.123,125.629,5.634
4743,2026-06-02T17:16:47,3.415,69.613,137.730,7.070
4744,2026-06-02T17:16:48,4.173,58.278,155.225,10.690
4745,2026-06-02T17:17:01,25.828,73.780,130.006,6.614
4746,2026-06-02T17:17:08,3.648,81.701,120.423,7.409
4747,2026-06-02T17:17:08,3.497,60.072,138.123,7.746
4748,2026-06-02T17:17:08,3.766,58.535,122.138,6.942
4749,2026-06-02T17:17:08,3.626,47.222,115.386,6.993
4750,2026-06-02T17:17:09,424.144,61.224,134.347,6.606
4751,2026-06-02T17:17:09,2.882,51.019,122.189,6.440
4752,2026-06-02T17:17:09,102.268,48.098,114.075,7.214
4753,2026-06-02T17:17:09,52.584,47.767,121.210,6.960
4754,2026-06-02T17:17:09,3.957,55.401,118.630,6.096
4755,2026-06-02T17:17:10,22.719,51.255,116.815,8.086
4756,2026-06-02T17:17:10,69.419,51.835,116.856,6.707
4757,2026-06-02T17:17:10,54.006,54.865,129.016,6.714
4758,2026-06-02T17:17:10,56.521,71.569,127.958,6.056
4759,2026-06-02T17:17:10,72.553,46.992,122.135,6.171
4760,2026-06-02T17:17:11,435.263,69.701,136.414,6.848
4761,2026-06-02T17:17:11,12.074,55.021,119.501,6.137
4762,2026-06-02T17:17:11,3.395,53.890,115.730,6.549
4763,2026-06-02T17:17:11,62.044,53.991,120.590,6.863
4764,2026-06-02T17:17:12,101.037,46.448,119.234,6.284
4765,2026-06-02T17:17:12,3.150,52.338,120.122,6.734
4766,2026-06-02T17:17:12,3.255,63.668,131.285,7.595
4767,2026-06-02T17:17:12,35.326,50.610,127.872,6.871
4768,2026-06-02T17:17:12,4.325,55.243,123.480,6.535
4769,2026-06-02T17:17:13,523.006,79.728,135.056,6.069
4770,2026-06-02T17:17:13,85.300,64.249,130.603,7.170
4771,2026-06-02T17:17:13,2.953,55.122,124.706,5.718
4772,2026-06-02T17:17:13,3.200,60.412,122.555,6.715
4773,2026-06-02T17:17:14,135.012,57.835,120.863,6.879
4774,2026-06-02T17:17:14,164.614,51.736,119.367,6.062
4775,2026-06-02T17:17:14,148.278,56.142,121.899,6.938
4776,2026-06-02T17:17:14,3.118,54.671,121.996,6.279
4777,2026-06-02T17:17:14,3.927,54.632,121.114,6.210
4778,2026-06-02T17:17:15,3.068,49.403,120.162,6.067
4779,2026-06-02T17:17:15,118.875,83.106,122.946,6.159
4780,2026-06-02T17:17:15,500.094,62.101,130.306,5.206
4781,2026-06-02T17:17:15,18.523,53.925,131.619,5.558
4782,2026-06-02T17:17:16,21.057,57.235,125.761,6.355
4783,2026-06-02T17:17:16,11.777,47.880,120.226,6.904
4784,2026-06-02T17:17:16,21.722,61.433,130.648,6.544
4785,2026-06-02T17:17:16,24.696,56.945,130.018,6.838
4786,2026-06-02T17:17:16,21.755,48.304,132.713,6.856
4787,2026-06-02T17:17:17,44.780,56.041,121.387,6.868
4788,2026-06-02T17:17:17,288.311,44.163,115.593,7.020
4789,2026-06-02T17:17:17,36.226,54.646,117.413,5.659
4790,2026-06-02T17:17:17,94.675,50.079,118.695,6.102
4791,2026-06-02T17:17:17,27.084,53.763,119.410,6.288
4792,2026-06-02T17:17:18,3.086,66.974,145.727,7.233
4793,2026-06-02T17:17:18,3.174,64.914,131.514,6.875
4794,2026-06-02T17:17:18,3.870,48.085,122.175,7.238
4795,2026-06-02T17:17:18,21.369,56.895,132.074,7.766
4796,2026-06-02T17:17:18,70.318,53.633,123.659,6.567
4797,2026-06-02T17:17:19,3.120,52.371,120.530,6.210
4798,2026-06-02T17:17:19,3.046,92.829,117.135,6.407
4799,2026-06-02T17:17:19,597.236,64.528,143.294,8.388
4800,2026-06-02T17:17:20,3.027,69.847,146.748,8.216
4801,2026-06-02T17:17:20,3.724,44.354,119.419,5.256
4802,2026-06-02T17:17:20,26.724,47.890,112.138,5.153
4803,2026-06-02T17:17:20,21.624,67.820,119.677,5.286
4804,2026-06-02T17:17:20,175.781,47.601,125.583,5.460
4805,2026-06-02T17:17:21,5.044,58.514,122.371,5.760
4806,2026-06-02T17:17:21,138.825,55.825,113.697,6.111
4807,2026-06-02T17:17:21,132.918,50.946,120.358,5.238
4808,2026-06-02T17:17:21,75.178,59.917,118.025,5.593
4809,2026-06-02T17:17:22,114.104,54.259,115.363,5.662
4810,2026-06-02T17:17:22,15.146,66.965,123.082,5.810
4811,2026-06-02T17:17:22,3.392,48.462,117.124,5.502
4812,2026-06-02T17:17:22,325.266,49.605,118.866,5.144
4813,2026-06-02T17:17:22,213.913,44.898,142.498,6.112
4814,2026-06-02T17:17:23,3.365,65.633,122.091,6.879
4815,2026-06-02T17:17:23,49.476,58.409,121.266,6.014
4816,2026-06-02T17:17:23,4.931,53.645,116.194,6.719
4817,2026-06-02T17:17:23,8.942,49.712,119.352,6.713
4818,2026-06-02T17:17:23,16.827,50.844,114.026,6.592
4819,2026-06-02T17:17:24,451.363,64.091,114.345,5.977
4820,2026-06-02T17:17:24,3.144,48.900,116.285,5.929
4821,2026-06-02T17:17:24,60.349,60.661,114.361,6.542
4822,2026-06-02T17:17:24,91.321,44.380,123.196,5.828
4823,2026-06-02T17:17:24,45.556,49.212,129.010,5.801
4824,2026-06-02T17:17:25,3.414,52.687,117.516,6.820
4825,2026-06-02T17:17:25,15.728,54.991,122.335,7.576
4826,2026-06-02T17:17:25,8.394,71.178,122.617,5.982
4827,2026-06-02T17:17:25,94.691,52.217,115.864,6.374
4828,2026-06-02T17:17:25,17.654,58.784,113.998,5.999
4829,2026-06-02T17:17:26,3.110,57.643,122.054,5.529
4830,2026-06-02T17:17:26,471.415,55.765,121.677,6.209
4831,2026-06-02T17:17:26,61.276,49.577,121.552,5.296
4832,2026-06-02T17:17:26,323.771,85.699,127.965,5.404
4833,2026-06-02T17:17:26,77.400,47.888,123.204,5.529
4834,2026-06-02T17:17:27,29.203,62.300,115.713,4.590
4835,2026-06-02T17:17:27,272.400,54.058,117.369,7.299
4836,2026-06-02T17:17:27,131.266,49.993,125.401,6.660
4837,2026-06-02T17:17:27,14.069,57.250,118.669,5.764
4838,2026-06-02T17:17:27,2.892,72.172,120.717,6.782
4839,2026-06-02T17:17:28,2.897,48.741,118.024,5.966
4840,2026-06-02T17:17:28,11.464,57.285,116.693,6.564
4841,2026-06-02T17:17:28,8.393,51.425,120.563,5.592
4842,2026-06-02T17:17:28,72.744,52.894,122.908,5.098
4843,2026-06-02T17:17:28,3.026,50.792,126.592,5.393
4844,2026-06-02T17:17:29,3.057,77.644,136.445,6.141
4845,2026-06-02T17:17:29,48.887,52.298,118.445,7.653
4846,2026-06-02T17:17:29,90.509,55.042,119.895,5.835
4847,2026-06-02T17:17:29,63.241,56.760,123.391,6.411
4848,2026-06-02T17:17:29,3.263,47.036,116.023,6.868
4849,2026-06-02T17:17:30,95.561,49.979,123.302,6.281
4850,2026-06-02T17:17:30,140.921,94.525,125.694,7.243
4851,2026-06-02T17:17:30,71.485,54.784,127.509,6.774
4852,2026-06-02T17:17:30,28.522,59.968,123.223,6.036
4853,2026-06-02T17:17:30,3.161,48.375,119.983,7.412
4854,2026-06-02T17:17:31,24.056,52.356,131.664,6.327
4855,2026-06-02T17:17:31,3.347,55.042,118.862,7.523
4856,2026-06-02T17:17:31,31.386,64.351,123.989,6.236
4857,2026-06-02T17:17:31,8.042,57.081,124.083,7.539
4858,2026-06-02T17:17:31,74.096,51.262,125.556,6.569
4859,2026-06-02T17:17:31,54.489,54.177,122.505,6.161
4860,2026-06-02T17:17:32,40.339,49.625,115.361,6.922
4861,2026-06-02T17:17:32,18.296,59.825,117.723,6.231
4862,2026-06-02T17:17:32,42.654,67.272,116.112,5.658
4863,2026-06-02T17:17:32,77.619,46.308,119.605,6.595
4864,2026-06-02T17:17:32,3.185,50.465,122.106,6.008
4865,2026-06-02T17:17:33,61.821,52.689,120.676,6.895
4866,2026-06-02T17:17:33,24.649,44.238,121.042,6.582
4867,2026-06-02T17:17:33,3.083,52.400,120.329,6.394
4868,2026-06-02T17:17:33,25.471,50.593,118.033,7.003
4869,2026-06-02T17:17:33,48.538,47.146,119.677,7.261
4870,2026-06-02T17:17:33,3.195,46.774,113.678,7.306
4871,2026-06-02T17:17:34,3.322,51.631,120.917,5.525
4872,2026-06-02T17:17:34,37.904,52.609,112.199,6.060
4873,2026-06-02T17:17:34,3.021,47.737,152.425,5.526
4874,2026-06-02T17:17:34,39.462,48.450,126.976,5.852
4875,2026-06-02T17:17:34,26.318,46.310,116.364,6.029
4876,2026-06-02T17:17:35,56.684,52.539,122.470,5.477
4877,2026-06-02T17:17:35,12.341,46.744,120.641,5.515
4878,2026-06-02T17:17:35,3.204,52.726,122.885,6.768
4879,2026-06-02T17:17:35,3.013,51.919,119.542,6.449
4880,2026-06-02T17:17:35,66.636,81.759,123.718,6.149
4881,2026-06-02T17:17:36,41.978,51.062,127.371,5.559
4882,2026-06-02T17:17:36,15.680,51.719,110.865,6.075
4883,2026-06-02T17:17:36,5.081,72.105,135.204,6.071
4884,2026-06-02T17:17:37,30.826,58.534,132.860,6.382
4885,2026-06-02T17:17:37,2.745,50.237,137.583,7.661
4886,2026-06-02T17:17:37,10.660,79.615,116.947,5.753
4887,2026-06-02T17:17:37,6.557,45.907,124.875,7.220
4888,2026-06-02T17:17:37,4.972,58.804,125.724,5.369
4889,2026-06-02T17:17:38,30.117,49.560,121.379,6.521
4890,2026-06-02T17:17:38,33.444,52.366,136.323,6.671
4891,2026-06-02T17:17:38,14.164,53.320,117.035,5.776
4892,2026-06-02T17:17:38,187.187,53.905,125.494,5.338
4893,2026-06-02T17:17:38,100.698,50.760,128.983,5.594
4894,2026-06-02T17:17:39,95.134,46.100,117.976,5.600
4895,2026-06-02T17:17:39,368.799,57.646,122.015,6.764
4896,2026-06-02T17:17:39,170.791,47.382,125.668,5.759
4897,2026-06-02T17:17:40,506.688,63.805,142.224,6.383
4898,2026-06-02T17:17:40,14.177,64.529,131.785,6.157
4899,2026-06-02T17:17:40,3.274,45.545,127.816,5.563
4900,2026-06-02T17:17:40,26.801,55.130,125.986,6.075
4901,2026-06-02T17:17:40,3.027,48.496,124.872,5.644
4902,2026-06-02T17:17:40,2.896,68.757,126.442,5.768
4903,2026-06-02T17:17:41,64.976,52.935,115.998,6.033
4904,2026-06-02T17:17:41,29.492,52.850,130.785,6.461
4905,2026-06-02T17:17:41,58.955,52.075,134.203,7.103
4906,2026-06-02T17:17:41,3.484,54.696,116.506,5.515
4907,2026-06-02T17:17:41,3.102,55.017,130.946,6.302
4908,2026-06-02T17:17:42,22.357,51.050,127.520,7.198
4909,2026-06-02T17:17:42,71.431,66.371,125.587,6.069
4910,2026-06-02T17:17:42,45.493,55.233,119.620,7.457
4911,2026-06-02T17:17:42,8.433,59.180,124.387,6.136
4912,2026-06-02T17:17:42,3.176,48.401,120.775,5.853
4913,2026-06-02T17:17:43,278.176,50.971,122.776,5.904
4914,2026-06-02T17:17:43,59.480,51.407,116.924,5.981
4915,2026-06-02T17:17:43,43.803,55.587,123.939,7.860
4916,2026-06-02T17:17:43,220.236,81.209,128.572,5.689
4917,2026-06-02T17:17:43,29.648,45.546,117.154,6.411
4918,2026-06-02T17:17:44,217.520,54.429,125.628,6.086
4919,2026-06-02T17:17:44,9.754,52.937,129.533,5.614
4920,2026-06-02T17:17:44,504.344,59.066,133.529,6.770
4921,2026-06-02T17:17:44,139.334,48.433,128.547,6.508
4922,2026-06-02T17:17:45,419.734,88.882,122.044,5.600
4923,2026-06-02T17:17:45,136.595,58.719,130.757,6.000
4924,2026-06-02T17:17:45,3.395,48.582,113.487,5.894
4925,2026-06-02T17:17:46,464.629,52.150,137.090,7.367
4926,2026-06-02T17:17:46,469.503,63.118,140.356,6.020
4927,2026-06-02T17:17:47,840.599,66.748,144.996,6.172
4928,2026-06-02T17:17:47,367.126,72.938,114.787,5.940
4929,2026-06-02T17:17:47,210.822,50.688,126.000,5.204
4930,2026-06-02T17:17:48,75.236,48.059,120.235,6.736
4931,2026-06-02T17:17:48,3.203,47.038,123.165,5.952
4932,2026-06-02T17:17:48,141.995,50.924,124.965,5.494
4933,2026-06-02T17:17:48,200.191,51.370,126.839,5.775
4934,2026-06-02T17:17:48,239.110,54.806,117.762,5.782
4935,2026-06-02T17:17:49,3.656,49.993,118.708,6.975
4936,2026-06-02T17:17:49,105.694,61.374,130.398,5.928
4937,2026-06-02T17:17:49,23.124,46.222,127.282,5.902
4938,2026-06-02T17:17:49,6.375,55.575,115.971,6.168
4939,2026-06-02T17:17:49,127.909,51.027,122.916,5.773
4940,2026-06-02T17:17:50,1025.902,71.308,137.382,6.161
4941,2026-06-02T17:17:51,2.791,59.756,128.096,5.633
4942,2026-06-02T17:17:51,2.928,53.837,114.628,5.825
4943,2026-06-02T17:17:51,3.285,68.175,118.920,5.772
4944,2026-06-02T17:17:51,5.251,50.296,134.530,6.430
4945,2026-06-02T17:17:51,3.039,51.328,127.746,6.605
4946,2026-06-02T17:17:51,3.000,50.696,122.664,5.451
4947,2026-06-02T17:17:52,67.406,62.300,118.889,5.909
4948,2026-06-02T17:17:52,78.968,53.616,119.103,6.375
4949,2026-06-02T17:17:52,3.349,56.541,124.478,7.341
4950,2026-06-02T17:17:52,3.561,68.910,118.078,6.490
4951,2026-06-02T17:17:53,633.362,61.680,129.606,6.420
4952,2026-06-02T17:17:53,275.684,50.234,120.012,6.213
4953,2026-06-02T17:17:53,25.749,52.020,122.481,6.625
4954,2026-06-02T17:17:54,311.143,45.531,119.002,6.525
4955,2026-06-02T17:17:54,63.099,50.482,120.581,6.582
4956,2026-06-02T17:17:54,73.824,53.540,128.297,6.294
4957,2026-06-02T17:17:54,3.142,52.137,121.350,6.671
4958,2026-06-02T17:17:54,3.526,80.302,119.619,6.419
4959,2026-06-02T17:17:54,26.949,49.853,129.311,6.068
4960,2026-06-02T17:17:55,3.249,44.970,123.611,6.036
4961,2026-06-02T17:17:55,164.954,51.237,128.319,5.465
4962,2026-06-02T17:17:55,3.017,52.228,129.005,5.904
4963,2026-06-02T17:17:55,296.195,46.930,122.803,6.441
4964,2026-06-02T17:17:56,492.683,57.374,122.659,6.161
4965,2026-06-02T17:17:56,3.676,50.198,124.151,6.185
4966,2026-06-02T17:17:56,2.972,56.592,126.137,6.039
4967,2026-06-02T17:17:56,2.946,53.580,126.216,5.506
4968,2026-06-02T17:17:56,91.848,50.508,118.248,6.728
4969,2026-06-02T17:17:57,22.862,55.697,139.669,6.295
4970,2026-06-02T17:17:57,477.467,55.994,121.752,5.946
4971,2026-06-02T17:17:57,107.725,51.580,133.344,5.927
4972,2026-06-02T17:17:57,3.026,68.942,116.187,6.027
4973,2026-06-02T17:17:59,3.607,74.951,137.843,7.530
4974,2026-06-02T17:17:59,450.256,69.964,122.653,6.975
4975,2026-06-02T17:18:00,11.700,46.977,127.804,6.892
